pgc,a,e_a,b,e_b,pa,e_pa,z,e_z
233,12.186,,6.7364206,,141.57,1.5341463457609181,0.0375529794015031,0.000180124611407
233,16.0463,0.0593,8.870395,0.03278104,141.57,1.0152437481791499,0.0375529794015031,0.000180124611407
233,20.4063,0.0805,11.280602,0.0445004,141.57,1.6595611334188982,0.0375529794015031,0.000180124611407
233,25.818,0.1051,14.27219,0.05809928,141.57,1.1782005230096813,0.0375529794015031,0.000180124611407
233,32.3862,0.1015,17.903091,0.0561092,141.57,1.6517221827525188,0.0375529794015031,0.000180124611407
233,39.7209,0.1136,21.957714,0.06279808,141.57,1.041699597981131,0.0375529794015031,0.000180124611407
233,47.6959,0.114,26.366293,0.0630192,141.57,1.4186606119363177,0.0375529794015031,0.000180124611407
233,56.4494,0.1528,31.205229,0.08446784,141.57,1.726670488081282,0.0375529794015031,0.000180124611407
233,65.3788,0.1888,36.1414,0.10436864,141.57,1.0578940091477942,0.0375529794015031,0.000180124611407
233,75.3994,0.235,41.68079,0.129908,141.57,1.492926590585855,0.0375529794015031,0.000180124611407
233,45.616425,4.936678,20.235842,2.8457148,145.53,1.7873126199571439,0.0375529794015031,0.000180124611407
234,6.4212,,4.4665866,,18.8,0.9505982872430035,0.015157152485804,9.0062307294e-06
234,6.351,,4.4177556,,18.8,0.8884022907006744,0.015157152485804,9.0062307294e-06
234,6.1652,,4.288513,,18.8,1.4741951924448162,0.015157152485804,9.0062307294e-06
234,1.8116,0.0204,1.260149,0.01419024,18.8,1.1397359477490303,0.015157152485804,9.0062307294e-06
234,4.184,0.0427,2.9103904,0.02970212,18.8,0.8712444773665912,0.015157152485804,9.0062307294e-06
234,6.1797,0.0677,4.2985992,0.04709212,18.8,1.2753056178836042,0.015157152485804,9.0062307294e-06
234,8.0029,0.0688,5.5668173,0.04785728,18.8,1.5537706796439559,0.015157152485804,9.0062307294e-06
234,9.6674,0.0743,6.724643,0.05168308,18.8,1.0851224004151887,0.015157152485804,9.0062307294e-06
234,11.1281,0.0897,7.7407064,0.06239532,18.8,1.1350468775051348,0.015157152485804,9.0062307294e-06
234,12.7341,0.0928,8.85784,0.06455168,18.8,1.645699400646972,0.015157152485804,9.0062307294e-06
234,14.3713,0.0956,9.996676,0.06649936,18.8,1.3200719122614881,0.015157152485804,9.0062307294e-06
234,16.1475,0.1488,11.232201,0.10350528,18.8,1.642731968806472,0.015157152485804,9.0062307294e-06
234,10.306739,1.5663214,7.466572,1.2325896,18.0,1.2463894921437095,0.015157152485804,9.0062307294e-06
235,17.03,,11.020113,,6.02,1.7529751615601035,0.0370889917450825,0.0001434325609352
235,15.778,,10.209944,,6.02,1.4507945897177368,0.0370889917450825,0.0001434325609352
235,15.05,,9.738855,,6.02,0.9158988653192495,0.0370889917450825,0.0001434325609352
235,6.0025,0.0504,3.8842177,0.03261384,6.02,1.6850929882268009,0.0370889917450825,0.0001434325609352
235,9.5013,0.0736,6.148291,0.04762656,6.02,1.2892651908307977,0.0370889917450825,0.0001434325609352
235,14.2542,0.0912,9.223893,0.05901552,6.02,0.941638967972905,0.0370889917450825,0.0001434325609352
235,19.934,0.0959,12.899291,0.06205689,6.02,0.9526901338414208,0.0370889917450825,0.0001434325609352
235,24.6015,0.0914,15.919631,0.05914494,6.02,1.4875339351098718,0.0370889917450825,0.0001434325609352
235,29.1398,0.0783,18.856365,0.05066793,6.02,0.8473725067294898,0.0370889917450825,0.0001434325609352
235,33.2813,0.0803,21.53633,0.05196213,6.02,1.0865937649138133,0.0370889917450825,0.0001434325609352
235,37.1961,0.0718,24.069597,0.04646178,6.02,0.9397875904698682,0.0370889917450825,0.0001434325609352
235,41.3113,0.1189,26.732542,0.07694019,6.02,1.2410774296172842,0.0370889917450825,0.0001434325609352
235,28.914871,4.8602633,22.967897,4.59161,6.65,1.2143537719943613,0.0370889917450825,0.0001434325609352
236,11.894,,11.153004,,29.66,1.321876434688856,0.0292719171741138,0.000131090686868
236,11.307,,10.602574,,29.66,1.0796363291025304,0.0292719171741138,0.000131090686868
236,10.772,,10.100904,,29.66,0.8320435893781772,0.0292719171741138,0.000131090686868
236,9.5107,0.0312,8.918183,0.02925624,29.66,1.414386106535186,0.0292719171741138,0.000131090686868
236,13.5071,0.0339,12.665607,0.03178803,29.66,1.1737180028823513,0.0292719171741138,0.000131090686868
236,17.4787,0.0372,16.389776,0.03488244,29.66,1.4513349987400463,0.0292719171741138,0.000131090686868
236,20.5123,0.0344,19.234385,0.03225688,29.66,0.9086669708042685,0.0292719171741138,0.000131090686868
236,23.1866,0.026,21.742075,0.0243802,29.66,0.8137773552940504,0.0292719171741138,0.000131090686868
236,25.4365,0.0321,23.851807,0.03010017,29.66,1.0482942478852928,0.0292719171741138,0.000131090686868
236,27.4769,0.0347,25.765089,0.03253819,29.66,1.2565473229940523,0.0292719171741138,0.000131090686868
236,29.4792,0.0409,27.642647,0.03835193,29.66,1.1940719741684673,0.0292719171741138,0.000131090686868
236,31.5641,0.0784,29.597656,0.07351568,29.66,1.6103025552734664,0.0292719171741138,0.000131090686868
238,6.4218,,4.6102104,,70.61,1.177837644192824,0.021001862561866,1.5343948061e-05
238,6.3615,,4.5669208,,70.61,1.330441179603079,0.021001862561866,1.5343948061e-05
238,6.5472,,4.700235,,70.61,1.3935155924421923,0.021001862561866,1.5343948061e-05
238,6.72,0.0468,4.824288,0.03359772,70.61,0.8218313916458116,0.021001862561866,1.5343948061e-05
238,8.4973,0.0507,6.1002116,0.03639753,70.61,1.315133376846189,0.021001862561866,1.5343948061e-05
238,10.047,0.0644,7.2127414,0.04623276,70.61,1.144831259398838,0.021001862561866,1.5343948061e-05
238,11.6004,0.0743,8.327928,0.05333997,70.61,1.2212801276832548,0.021001862561866,1.5343948061e-05
238,13.1534,0.0662,9.442826,0.04752498,70.61,0.9002873984952503,0.021001862561866,1.5343948061e-05
238,14.8952,0.0674,10.693264,0.04838646,70.61,1.5828205656486452,0.021001862561866,1.5343948061e-05
238,16.7666,0.1321,12.036742,0.09483459,70.61,1.7424042508085225,0.021001862561866,1.5343948061e-05
238,18.7934,0.124,13.491782,0.0890196,70.61,0.8222688206296,0.021001862561866,1.5343948061e-05
238,20.845,0.1587,14.964625,0.11393073,70.61,1.401372762811348,0.021001862561866,1.5343948061e-05
238,11.943215,2.1725214,8.47464,1.6489841,63.5,1.563844067288358,0.021001862561866,1.5343948061e-05
239,7.7731,,3.9510667,,133.04,1.0848075886498894,,
239,7.328,,3.7248223,,133.04,1.5875555848632168,,
239,7.3826,,3.7525756,,133.04,1.4323550507663012,,
239,11.016,0.0347,5.599433,0.01763801,133.04,1.72916263227107,,
239,13.472,0.0507,6.8478174,0.02577081,133.04,1.7810048113537729,,
239,16.1546,0.0654,8.211383,0.03324282,133.04,0.8423461139987048,,
239,18.7652,0.0751,9.538351,0.03817333,133.04,1.2449377610270063,,
239,21.3759,0.0775,10.86537,0.03939325,133.04,1.3469877875782181,,
239,23.8389,0.0619,12.117312,0.03146377,133.04,0.9467432332076525,,
239,26.3041,0.0969,13.370374,0.04925427,133.04,1.1362858304273618,,
239,28.9917,0.108,14.736481,0.0548964,133.04,1.787647447756462,,
239,31.6723,0.1698,16.09903,0.08630934,133.04,0.8162304563424715,,
239,20.898796,2.0692139,10.354312,1.1306591,129.71,1.252507931524384,,
240,13.203,,10.178193,,122.93,1.6426546217181963,0.0258188616606225,4.93674867255e-05
240,11.756,,9.0627,,122.93,1.1239012627192886,0.0258188616606225,4.93674867255e-05
240,10.944,,8.436729,,122.93,1.2797985027551535,0.0258188616606225,4.93674867255e-05
240,11.4892,0.0199,8.857024,0.01534091,122.93,1.77804574578798,0.0258188616606225,4.93674867255e-05
240,13.819,0.0178,10.653067,0.01372202,122.93,1.274876836475704,0.0258188616606225,4.93674867255e-05
240,16.1651,0.0237,12.461676,0.01827033,122.93,0.9309213121464991,0.0258188616606225,4.93674867255e-05
240,19.1072,0.0344,14.72974,0.02651896,122.93,0.8517214916663911,0.0258188616606225,4.93674867255e-05
240,23.26,0.0521,17.931133,0.04016389,122.93,1.7454165724399484,0.0258188616606225,4.93674867255e-05
240,29.7253,0.0733,22.915234,0.05650697,122.93,1.0658094132750657,0.0258188616606225,4.93674867255e-05
240,37.2575,0.0936,28.721807,0.07215624,122.93,1.304063906564551,0.0258188616606225,4.93674867255e-05
240,44.3631,0.1386,34.199512,0.10684674,122.93,0.8907017660899686,0.0258188616606225,4.93674867255e-05
240,49.5236,0.124,38.177742,0.0955916,122.93,1.223655120550605,0.0258188616606225,4.93674867255e-05
240,22.393463,3.506274,15.139839,2.5636296,110.0,1.7301055192501242,0.0258188616606225,4.93674867255e-05
241,6.2699,,5.3143673,,100.77,1.3024129936309383,,
241,6.4531,,5.4696474,,100.77,1.771135151802328,,
241,6.5767,,5.574411,,100.77,1.0588356372373997,,
241,3.9184,0.0264,3.321236,0.02237664,100.77,1.3045452397039372,,
241,6.5636,0.0245,5.5633073,0.0207662,100.77,1.6595307918093254,,
241,8.4302,0.0192,7.1454377,0.01627392,100.77,1.2482523545537438,,
241,10.1706,0.0176,8.620601,0.01491776,100.77,1.0794873735701898,,
241,11.7359,0.0239,9.947349,0.02025764,100.77,1.6554753634178816,,
241,13.0649,0.0198,11.07381,0.01678248,100.77,1.1898894688726092,,
241,14.2786,0.0344,12.102541,0.02915744,100.77,1.330723291060234,,
241,15.4732,0.0326,13.115085,0.02763176,100.77,1.7765270664151456,,
241,16.5163,0.0522,13.999216,0.04424472,100.77,0.9864832947558639,,
241,11.833719,2.261596,10.002792,2.0746958,99.0,1.1014006367201858,,
242,10.391,,2.7982962,,29.66,0.83106960006984,0.035839127080375,0.0001307571278626
242,10.295,,2.7724435,,29.66,1.1918377099100528,0.035839127080375,0.0001307571278626
242,11.187,,3.012659,,29.66,1.0001834305848596,0.035839127080375,0.0001307571278626
242,16.2449,0.1501,4.3747516,0.04042193,29.66,1.4800349354078914,0.035839127080375,0.0001307571278626
242,19.1659,0.235,5.161377,0.0632855,29.66,0.9813214587658524,0.035839127080375,0.0001307571278626
242,21.7153,0.1828,5.8479304,0.04922804,29.66,1.4748127524058696,0.035839127080375,0.0001307571278626
242,24.3953,0.1803,6.5696545,0.04855479,29.66,1.0634754281893177,0.035839127080375,0.0001307571278626
242,27.0461,0.2128,7.2835145,0.05730704,29.66,1.1552178341211998,0.035839127080375,0.0001307571278626
242,29.5675,0.22,7.9625278,0.059246,29.66,1.1488606520463975,0.035839127080375,0.0001307571278626
242,33.2456,0.2348,8.95304,0.06323164,29.66,1.5167517501636094,0.035839127080375,0.0001307571278626
242,36.4873,0.2285,9.82603,0.06153505,29.66,1.2665092631383432,0.035839127080375,0.0001307571278626
242,41.7309,0.3445,11.2381315,0.09277385,29.66,1.1612988988526831,0.035839127080375,0.0001307571278626
242,18.076788,2.7055173,6.7161636,1.0944917,29.24,1.6526227190394498,0.035839127080375,0.0001307571278626
243,9.8777,,9.4213505,,106.31,1.3719506256412028,0.0295724584238873,9.0062307294e-06
243,9.1685,,8.744915,,106.31,1.0138308212779978,0.0295724584238873,9.0062307294e-06
243,8.6258,,8.227288,,106.31,1.7000912781436828,0.0295724584238873,9.0062307294e-06
243,14.3239,0.0068,13.662136,0.00648584,106.31,1.1426502960336407,0.0295724584238873,9.0062307294e-06
243,18.0134,0.0116,17.181181,0.01106408,106.31,0.8389793775373204,0.0295724584238873,9.0062307294e-06
243,22.4142,0.0198,21.378664,0.01888524,106.31,1.294600223974453,0.0295724584238873,9.0062307294e-06
243,27.3498,0.0198,26.086239,0.01888524,106.31,0.9239380544408778,0.0295724584238873,9.0062307294e-06
243,32.4202,0.0267,30.922386,0.02546646,106.31,1.0384664437157425,0.0295724584238873,9.0062307294e-06
243,37.2364,0.041,35.51608,0.0391058,106.31,1.5471108726874112,0.0295724584238873,9.0062307294e-06
243,42.0629,0.0853,40.119595,0.08135914,106.31,0.9307518133763186,0.0295724584238873,9.0062307294e-06
243,47.6375,0.1147,45.43665,0.10940086,106.31,1.6069442243540357,0.0295724584238873,9.0062307294e-06
243,54.1403,0.2533,51.63902,0.24159753,106.31,1.7369072881309537,0.0295724584238873,9.0062307294e-06
244,8.243683,3.4736657,6.7161636,2.9420445,151.5,1.4065321004079447,,
245,10.618,,9.26739,,39.87,1.5103591920228294,0.0179924472949883,3.00207685678e-05
245,10.877,,9.493445,,39.87,1.5135866099074176,0.0179924472949883,3.00207685678e-05
245,11.243,,9.81289,,39.87,1.792807957270445,0.0179924472949883,3.00207685678e-05
245,1.0946,0.0376,0.9553669,0.03281728,39.87,1.1415382622016228,0.0179924472949883,3.00207685678e-05
245,4.0489,0.0417,3.53388,0.03639576,39.87,0.9628565512427025,0.0179924472949883,3.00207685678e-05
245,8.2004,0.026,7.157309,0.0226928,39.87,1.3191672349143215,0.0179924472949883,3.00207685678e-05
245,11.7789,0.0359,10.280624,0.03133352,39.87,1.3332498098317083,0.0179924472949883,3.00207685678e-05
245,14.6708,0.0293,12.804674,0.02557304,39.87,0.9779124882961445,0.0179924472949883,3.00207685678e-05
245,17.243,0.0496,15.04969,0.04329088,39.87,1.4131094189941396,0.0179924472949883,3.00207685678e-05
245,19.8857,0.0597,17.35624,0.05210616,39.87,0.814124733476824,0.0179924472949883,3.00207685678e-05
245,22.7613,0.0796,19.866062,0.06947488,39.87,1.7276684024542215,0.0179924472949883,3.00207685678e-05
245,26.007,0.1193,22.69891,0.10412504,39.87,1.0645742778212617,0.0179924472949883,3.00207685678e-05
245,17.38286,2.641684,10.967844,1.8105832,38.0,0.8395602083901919,0.0179924472949883,3.00207685678e-05
246,9.2963,,8.6437,,72.2,0.9082494414748571,0.0263125365215158,2.23487937421e-05
246,9.1916,,8.54635,,72.2,1.0402489482796418,0.0263125365215158,2.23487937421e-05
246,8.7412,,8.127567,,72.2,1.0739061686060452,0.0263125365215158,2.23487937421e-05
246,8.1272,0.0034,7.5566707,0.00316132,72.2,0.8328099994977287,0.0263125365215158,2.23487937421e-05
246,10.3421,0.0065,9.616085,0.0060437,72.2,1.079354812193729,0.0263125365215158,2.23487937421e-05
246,13.0119,0.0094,12.098465,0.00874012,72.2,0.9929417364934822,0.0263125365215158,2.23487937421e-05
246,16.2779,0.0123,15.135191,0.01143654,72.2,1.1786209274345185,0.0263125365215158,2.23487937421e-05
246,20.1574,0.0277,18.74235,0.02575546,72.2,1.1851677373559693,0.0263125365215158,2.23487937421e-05
246,24.5805,0.043,22.854948,0.0399814,72.2,1.1390077406028791,0.0263125365215158,2.23487937421e-05
246,29.3807,0.0579,27.318174,0.05383542,72.2,1.1279238835307042,0.0263125365215158,2.23487937421e-05
246,34.1144,0.1175,31.719568,0.1092515,72.2,0.8897312777412513,0.0263125365215158,2.23487937421e-05
246,39.0942,0.1935,36.34979,0.1799163,72.2,0.8252049471261622,0.0263125365215158,2.23487937421e-05
247,6.6712,,3.8559537,,124.96,1.0021143001564665,0.0578406812355499,2.4016614218e-05
247,6.0591,,3.5021598,,124.96,1.5566494274166154,0.0578406812355499,2.4016614218e-05
247,5.7222,,3.3074317,,124.96,1.7908097655511221,0.0578406812355499,2.4016614218e-05
247,9.2911,0.0648,5.370256,0.0374544,124.96,1.728526175057329,0.0578406812355499,2.4016614218e-05
247,11.4227,0.1092,6.6023207,0.0631176,124.96,1.3042193555377688,0.0578406812355499,2.4016614218e-05
247,13.2649,0.1748,7.6671124,0.1010344,124.96,1.3318238557779343,0.0578406812355499,2.4016614218e-05
247,15.1675,0.0866,8.766815,0.0500548,124.96,1.1145815690358427,0.0578406812355499,2.4016614218e-05
247,16.9827,0.1295,9.816001,0.074851,124.96,1.5739394386376562,0.0578406812355499,2.4016614218e-05
247,18.4287,0.1149,10.651789,0.0664122,124.96,1.5647566879326487,0.0578406812355499,2.4016614218e-05
247,20.4351,0.1372,11.811488,0.0793016,124.96,1.6442723575824445,0.0578406812355499,2.4016614218e-05
247,22.503,0.1577,13.006734,0.0911506,124.96,1.6955045771968844,0.0578406812355499,2.4016614218e-05
247,25.1614,0.1916,14.543289,0.1107448,124.96,1.2343492482252958,0.0578406812355499,2.4016614218e-05
247,14.358903,2.4796946,8.074604,1.4884425,129.0,1.5668755681071977,0.0578406812355499,2.4016614218e-05
248,6.8396,,4.0428877,,87.09,1.6063987287958787,,
248,6.2539,,3.6966803,,87.09,1.10845962249775,,
248,6.1443,,3.6318958,,87.09,1.7292422440061501,,
248,7.1625,0.0456,4.2337537,0.02695416,87.09,0.8943415026396555,,
248,8.812,0.0602,5.208773,0.03558422,87.09,1.7942691791632828,,
248,10.4306,0.0675,6.165528,0.03989925,87.09,1.5700907181588695,,
248,12.1557,0.1031,7.185234,0.06094241,87.09,0.8932709053243273,,
248,13.9692,0.0822,8.2571945,0.04858842,87.09,1.4562296481050008,,
248,15.7753,0.1302,9.3247795,0.07696122,87.09,0.8341794109282602,,
248,17.74,0.1159,10.486114,0.06850849,87.09,1.570186949444183,,
248,19.7581,0.1046,11.679013,0.06182906,87.09,1.5992229216590554,,
248,21.6119,0.1471,12.774794,0.08695081,87.09,1.4024102530914477,,
248,12.709289,2.4289303,8.019019,1.6174078,90.0,1.6568603919165705,,
249,20.376108,2.1112976,9.421526,1.7689482,166.33,0.8978832802148597,,
250,31.541,,19.120153,,18.95,1.0759238420408133,0.0242167533113858,1.8679589013e-05
250,32.819,,19.894878,,18.95,1.2141775215926707,0.0242167533113858,1.8679589013e-05
250,36.072,,21.866846,,18.95,0.8424579528280983,0.0242167533113858,1.8679589013e-05
250,15.3769,0.0762,9.321477,0.04619244,18.95,1.248216087571166,0.0242167533113858,1.8679589013e-05
250,20.4315,0.0858,12.385575,0.05201196,18.95,1.065213456112566,0.0242167533113858,1.8679589013e-05
250,25.7582,0.1089,15.614621,0.06601518,18.95,1.192735012101753,0.0242167533113858,1.8679589013e-05
250,32.0299,0.1054,19.416525,0.06389348,18.95,1.2251026319923066,0.0242167533113858,1.8679589013e-05
250,39.0319,0.1164,23.661139,0.07056168,18.95,1.6794117334876852,0.0242167533113858,1.8679589013e-05
250,47.9553,0.1129,29.070503,0.06843998,18.95,1.070340970527639,0.0242167533113858,1.8679589013e-05
250,57.8914,0.216,35.093765,0.1309392,18.95,1.693743128716272,0.0242167533113858,1.8679589013e-05
250,67.7034,0.1934,41.0418,0.11723908,18.95,1.2259709648128494,0.0242167533113858,1.8679589013e-05
250,77.1084,0.2266,46.74311,0.13736492,18.95,1.127807720693986,0.0242167533113858,1.8679589013e-05
250,31.269524,2.448025,16.87024,1.5731091,25.38,1.302512049335146,0.0242167533113858,1.8679589013e-05
251,10.622,,7.3323665,,121.88,1.2177432863628397,0.0578700348759274,2.16816661879e-05
251,9.2933,,6.415165,,121.88,1.0573723130551462,0.0578700348759274,2.16816661879e-05
251,8.4822,,5.8552628,,121.88,1.3026793247960669,0.0578700348759274,2.16816661879e-05
251,6.5183,0.0354,4.4995823,0.02443662,121.88,0.9518017330788313,0.0578700348759274,2.16816661879e-05
251,8.942,0.0433,6.1726627,0.02988999,121.88,1.1519299430229661,0.0578700348759274,2.16816661879e-05
251,11.5268,0.0663,7.95695,0.04576689,121.88,1.3657902193740905,0.0578700348759274,2.16816661879e-05
251,14.085,0.0624,9.722876,0.04307472,121.88,1.2134082443898586,0.0578700348759274,2.16816661879e-05
251,16.9112,0.0937,11.673801,0.06468111,121.88,1.6239123610507966,0.0578700348759274,2.16816661879e-05
251,19.9158,0.0724,13.747877,0.04997772,121.88,1.0567217615351663,0.0578700348759274,2.16816661879e-05
251,23.1049,0.1036,15.949312,0.07151508,121.88,1.7697715788310102,0.0578700348759274,2.16816661879e-05
251,26.0075,0.1043,17.952978,0.07199829,121.88,1.5847220208513515,0.0578700348759274,2.16816661879e-05
251,29.2172,0.1132,20.168633,0.07814196,121.88,1.7675930259974724,0.0578700348759274,2.16816661879e-05
251,18.885185,3.1309018,12.826886,2.3908758,123.0,1.6381365548303042,0.0578700348759274,2.16816661879e-05
252,7.4675,,3.3499205,,113.62,0.9421039258516427,0.0401497758826207,1.50103842839e-05
252,7.1145,,3.1915648,,113.62,1.3264600906350137,0.0401497758826207,1.50103842839e-05
252,6.3727,,2.8587933,,113.62,0.9699785211957858,0.0401497758826207,1.50103842839e-05
252,11.969,0.0272,5.369293,0.01220192,113.62,1.6182273526272573,0.0401497758826207,1.50103842839e-05
252,14.0516,0.0397,6.303548,0.01780942,113.62,1.3841621491832958,0.0401497758826207,1.50103842839e-05
252,16.0902,0.0537,7.218064,0.02408982,113.62,1.0634493143569057,0.0401497758826207,1.50103842839e-05
252,18.0197,0.0443,8.083637,0.01987298,113.62,1.7295989720071714,0.0401497758826207,1.50103842839e-05
252,19.8674,0.0478,8.912516,0.02144308,113.62,0.9151860533142607,0.0401497758826207,1.50103842839e-05
252,21.8508,0.081,9.802269,0.0363366,113.62,1.363862403471314,0.0401497758826207,1.50103842839e-05
252,23.8831,0.0768,10.713959,0.03445248,113.62,1.5210405546667256,0.0401497758826207,1.50103842839e-05
252,26.1057,0.0801,11.711017,0.03593286,113.62,0.8588485373324318,0.0401497758826207,1.50103842839e-05
252,28.8763,0.1647,12.953908,0.07388442,113.62,1.3978560332062036,0.0401497758826207,1.50103842839e-05
252,22.600666,2.9142377,9.752619,1.4373745,117.0,1.615901215463094,0.0401497758826207,1.50103842839e-05
253,8.262686,1.9976815,6.413886,1.6048834,6.5,0.8675273144180534,,
254,3.2475,,3.0912952,,31.15,1.312242971106627,,
254,3.2336,,3.0780637,,31.15,1.0585571781487402,,
254,3.0312,,2.8853993,,31.15,1.4629244515369209,,
254,4.6575,0.0104,4.433474,0.00989976,31.15,0.918677367078845,,
254,5.9061,0.0148,5.6220164,0.01408812,31.15,1.737051430670507,,
254,7.5399,0.0147,7.177231,0.01399293,31.15,1.694728581714732,,
254,9.5021,0.0252,9.045049,0.02398788,31.15,0.9859744198757092,,
254,11.4274,0.0289,10.877742,0.02750991,31.15,1.1232658843651047,,
254,13.1495,0.0357,12.517009,0.03398283,31.15,1.387634974653043,,
254,14.5473,0.0479,13.847575,0.04559601,31.15,1.5180623366342505,,
254,15.8632,0.0827,15.10018,0.07872213,31.15,1.2426560151602581,,
254,16.962,0.0738,16.146128,0.07025022,31.15,0.9562913219609751,,
254,12.797385,2.6520362,9.486833,2.5313883,33.61,0.9041514938028716,,
255,107.9,,62.62516,,169.23,1.7997653369143438,0.002924022858507,5.6705897774e-06
255,109.44,,63.518974,,169.23,1.2553521214434873,0.002924022858507,5.6705897774e-06
255,109.6,,63.61184,,169.23,1.6725317491484981,0.002924022858507,5.6705897774e-06
255,2.5662,0.0387,1.4894224,0.02246148,169.23,1.2823760046291146,0.002924022858507,5.6705897774e-06
255,7.9477,0.0474,4.612845,0.02751096,169.23,1.7223576385460033,0.002924022858507,5.6705897774e-06
255,17.2669,0.0636,10.0217085,0.03691344,169.23,0.8877593827715506,0.002924022858507,5.6705897774e-06
255,27.9998,0.0899,16.251083,0.05217796,169.23,0.914019191334551,0.002924022858507,5.6705897774e-06
255,40.5057,0.1491,23.509508,0.08653764,169.23,1.7296321877242242,0.002924022858507,5.6705897774e-06
255,53.6402,0.1984,31.132772,0.11515136,169.23,1.747493045044785,0.002924022858507,5.6705897774e-06
255,66.5957,0.1508,38.652145,0.08752432,169.23,1.1147174474653634,0.002924022858507,5.6705897774e-06
255,77.5553,0.4019,45.013096,0.23326276,169.23,1.1551648869938718,0.002924022858507,5.6705897774e-06
256,26.492397,3.1110508,6.3550835,0.851366,163.0,1.252450234834758,,
257,13.255,,4.130258,,141.86,1.216161680067291,0.0265050030044451,1.26754354585e-05
257,12.475,,3.88721,,141.86,0.9900452159595967,0.0265050030044451,1.26754354585e-05
257,11.999,,3.7388885,,141.86,1.6983753839393745,0.0265050030044451,1.26754354585e-05
257,8.6554,0.0792,2.6970227,0.02467872,141.86,1.0533076007056437,0.0265050030044451,1.26754354585e-05
257,11.5749,0.0966,3.6067388,0.03010056,141.86,1.5052724094776515,0.0265050030044451,1.26754354585e-05
257,14.3259,0.0942,4.4639506,0.02935272,141.86,0.8671556777349729,0.0265050030044451,1.26754354585e-05
257,17.2447,0.1363,5.3734484,0.04247108,141.86,0.8387513315284295,0.0265050030044451,1.26754354585e-05
257,20.4225,0.1177,6.363651,0.03667532,141.86,1.4537304725769207,0.0265050030044451,1.26754354585e-05
257,23.9791,0.1319,7.4718876,0.04110004,141.86,1.1390158575732605,0.0265050030044451,1.26754354585e-05
257,28.6621,0.168,8.93111,0.0523488,141.86,1.4554593927200012,0.0265050030044451,1.26754354585e-05
257,33.4137,0.2228,10.411709,0.06942448,141.86,0.8940212021688304,0.0265050030044451,1.26754354585e-05
257,38.6123,0.2247,12.031592,0.07001652,141.86,1.7498513799158633,0.0265050030044451,1.26754354585e-05
257,14.693364,4.127592,5.1656055,1.5032464,148.98,1.5485144668930955,0.0265050030044451,1.26754354585e-05
258,12.157,,2.2782218,,62.61,1.6762672330257993,0.0385773547378566,1.43432567297e-05
258,9.3851,,1.7587677,,62.61,0.936470554044511,0.0385773547378566,1.43432567297e-05
258,8.8015,,1.6494011,,62.61,1.1201609688928693,0.0385773547378566,1.43432567297e-05
258,19.4192,0.0996,3.639158,0.01866504,62.61,1.1683441642063441,0.0385773547378566,1.43432567297e-05
258,24.2303,0.1682,4.540758,0.03152068,62.61,1.3371726483268187,0.0385773547378566,1.43432567297e-05
258,29.8991,0.2442,5.6030912,0.04576308,62.61,1.0968684855074144,0.0385773547378566,1.43432567297e-05
258,36.2129,0.1894,6.7862973,0.03549356,62.61,0.8606307421894052,0.0385773547378566,1.43432567297e-05
258,42.3496,0.3066,7.936315,0.05745684,62.61,1.1688783807374707,0.0385773547378566,1.43432567297e-05
258,47.4512,0.2001,8.892355,0.03749874,62.61,1.0545493146272822,0.0385773547378566,1.43432567297e-05
258,52.582,0.202,9.853867,0.0378548,62.61,1.185921291463215,0.0385773547378566,1.43432567297e-05
258,57.4306,0.2082,10.762494,0.03901668,62.61,0.9969595426200263,0.0385773547378566,1.43432567297e-05
258,62.6078,0.2989,11.732701,0.05601386,62.61,1.0618963745647356,0.0385773547378566,1.43432567297e-05
258,34.6036,3.1871092,8.692031,1.0770509,63.6,1.4269523404322688,0.0385773547378566,1.43432567297e-05
259,6.1158,,3.4823365,,13.76,1.1881538345780651,0.0214105119348933,0.0002999999970354
259,5.8436,,3.3273458,,13.76,1.1453833931694921,0.0214105119348933,0.0002999999970354
259,5.8665,,3.3403852,,13.76,1.3339056327223728,0.0214105119348933,0.0002999999970354
259,9.1013,0.0553,5.18228,0.03148782,13.76,1.5718605408439257,0.0214105119348933,0.0002999999970354
259,10.5579,0.0763,6.011668,0.04344522,13.76,1.1788679563479572,0.0214105119348933,0.0002999999970354
259,12.113,0.0662,6.8971424,0.03769428,13.76,1.3875194925558407,0.0214105119348933,0.0002999999970354
259,13.9308,0.0886,7.9321976,0.05044884,13.76,1.7662026253681762,0.0214105119348933,0.0002999999970354
259,16.0512,0.0887,9.139553,0.05050578,13.76,1.3219801141180507,0.0214105119348933,0.0002999999970354
259,18.3215,0.098,10.432262,0.0558012,13.76,1.7097975765175444,0.0214105119348933,0.0002999999970354
259,20.744,0.1009,11.811634,0.05745246,13.76,1.593672624256427,0.0214105119348933,0.0002999999970354
259,23.1657,0.1021,13.19055,0.05813574,13.76,0.8587186816501498,0.0214105119348933,0.0002999999970354
259,25.8184,0.1434,14.700997,0.08165196,13.76,1.2290988714692568,0.0214105119348933,0.0002999999970354
259,18.885185,5.3486238,11.171751,3.487274,15.07,1.498318407868588,0.0214105119348933,0.0002999999970354
260,,,,,,,0.1369404029503637,2.4016614218e-05
261,24.66728,2.2151418,17.869864,1.975479,88.61,1.2583762911615126,0.0431865434053047,0.0001667820475991
